year,state,district,crop,season,area_ha,yield_kg_per_ha,production_tonnes,rainfall_mm,max_temp_c,min_temp_c,irrigation_percent,fertilizer_kg_per_ha
1991,Tamil Nadu,Thoothukudi,Rice,Kuruvai,71707.29,4796.11,343915.91,510.6,30.4,24.6,42.1,174.9
1991,Tamil Nadu,Thoothukudi,Rice,Samba,7900.35,5616.33,44370.99,1238.6,29.1,19.7,94.6,190.5
1991,Tamil Nadu,Thoothukudi,Rice,Navarai,42843.37,4476.97,191808.53,843.7,32.3,24.4,76.1,230.7
1991,Tamil Nadu,Tirunelveli,Rice,Kuruvai,57102.8,3760.26,214721.47,1117.3,29.0,21.7,69.3,187.4
1991,Tamil Nadu,Tirunelveli,Rice,Samba,41982.49,4304.5,180713.68,499.3,30.5,21.5,68.3,78.2
1991,Tamil Nadu,Tirunelveli,Rice,Navarai,28513.72,3872.87,110429.95,674.5,34.1,21.0,52.4,163.0
1991,Tamil Nadu,Tenkasi,Rice,Kuruvai,11317.98,2676.32,30290.58,1523.6,33.7,22.6,57.6,237.7
1991,Tamil Nadu,Tenkasi,Rice,Samba,11765.56,3010.64,35421.89,1110.4,36.7,22.5,82.1,248.7
1991,Tamil Nadu,Tenkasi,Rice,Navarai,35480.77,2720.0,96507.53,1670.7,35.1,23.3,58.6,218.3
1991,Tamil Nadu,Kanniyakumari,Rice,Kuruvai,6937.42,4914.42,34093.38,483.3,34.0,23.8,46.9,139.1
1991,Tamil Nadu,Kanniyakumari,Rice,Samba,35258.98,5325.37,187767.27,499.4,28.8,21.5,96.5,190.3
1991,Tamil Nadu,Kanniyakumari,Rice,Navarai,3780.1,4685.28,17710.83,1678.6,34.1,25.1,83.4,91.7
1992,Tamil Nadu,Chennai,Rice,Kuruvai,3901.41,4359.91,17009.78,813.1,32.9,23.0,42.6,92.1
1992,Tamil Nadu,Chennai,Rice,Samba,53226.46,5252.98,279597.59,1369.5,32.3,23.7,56.5,125.1
1992,Tamil Nadu,Chennai,Rice,Navarai,66326.52,4850.33,321705.69,1683.3,32.3,21.2,74.9,136.8
1992,Tamil Nadu,Kanchipuram,Rice,Kuruvai,15848.24,4218.3,66852.67,599.6,36.9,21.4,49.3,74.6
1992,Tamil Nadu,Kanchipuram,Rice,Samba,8521.82,4584.81,39070.89,835.7,34.8,23.2,61.9,109.2
1992,Tamil Nadu,Kanchipuram,Rice,Navarai,13822.58,4019.89,55565.21,438.6,33.1,25.7,63.1,77.0
1992,Tamil Nadu,Chengalpattu,Rice,Kuruvai,61228.45,2936.36,179788.6,804.9,37.0,19.8,97.4,126.5
1992,Tamil Nadu,Chengalpattu,Rice,Samba,78769.01,3284.53,258719.05,1745.6,31.9,21.7,60.4,167.5
1992,Tamil Nadu,Chengalpattu,Rice,Navarai,61666.44,2961.29,182612.41,1016.6,31.0,20.8,51.7,80.4
1992,Tamil Nadu,Thiruvallur,Rice,Kuruvai,29740.33,3511.14,104422.42,594.9,32.4,23.4,69.3,142.3
1992,Tamil Nadu,Thiruvallur,Rice,Samba,46842.06,4242.92,198747.03,681.8,32.0,19.3,68.5,167.7
1992,Tamil Nadu,Thiruvallur,Rice,Navarai,58605.03,3665.22,214800.26,1618.0,29.3,24.5,47.5,213.0
1992,Tamil Nadu,Cuddalore,Rice,Kuruvai,38626.02,3859.05,149059.74,1076.8,36.6,23.1,62.5,121.4
1992,Tamil Nadu,Cuddalore,Rice,Samba,42368.21,3974.1,168375.62,1208.2,36.7,25.9,64.5,219.0
1992,Tamil Nadu,Cuddalore,Rice,Navarai,18436.54,3407.22,62817.25,1595.5,32.4,24.9,93.6,81.2
1992,Tamil Nadu,Viluppuram,Rice,Kuruvai,74331.46,4411.02,327877.69,1067.6,34.9,24.1,81.6,94.2
1992,Tamil Nadu,Viluppuram,Rice,Samba,24464.51,4902.49,119937.03,1740.4,28.1,26.0,80.6,219.1
1992,Tamil Nadu,Viluppuram,Rice,Navarai,67229.13,4713.07,316855.61,600.0,35.5,24.4,79.5,207.9
1992,Tamil Nadu,Kallakurichi,Rice,Kuruvai,8979.0,4634.52,41613.37,969.9,28.7,21.4,46.7,215.5
1992,Tamil Nadu,Kallakurichi,Rice,Samba,43238.4,4670.92,201962.89,507.6,33.0,24.6,82.4,79.0
1992,Tamil Nadu,Kallakurichi,Rice,Navarai,20893.59,4124.52,86175.98,1524.9,37.3,21.8,94.4,127.9
1992,Tamil Nadu,Vellore,Rice,Kuruvai,49468.97,3657.31,180923.47,1306.9,29.2,25.2,70.2,150.9
1992,Tamil Nadu,Vellore,Rice,Samba,55561.53,4232.82,235181.67,1399.5,36.2,24.6,73.2,163.6
1992,Tamil Nadu,Vellore,Rice,Navarai,41245.55,3462.14,142797.87,587.4,34.3,19.4,84.9,127.2
1992,Tamil Nadu,Ranipet,Rice,Kuruvai,57437.19,2816.14,161751.05,1575.1,28.0,20.7,84.5,126.9
1992,Tamil Nadu,Ranipet,Rice,Samba,67888.82,3118.88,211737.03,1504.5,36.9,22.0,94.6,137.9
1992,Tamil Nadu,Ranipet,Rice,Navarai,41023.68,2841.43,116565.75,1285.8,35.0,19.0,50.0,198.3
1992,Tamil Nadu,Tirupathur,Rice,Kuruvai,57095.62,4458.09,254537.63,547.5,35.8,23.5,42.9,134.8
1992,Tamil Nadu,Tirupathur,Rice,Samba,38242.87,4545.0,173813.81,916.2,31.7,19.4,86.1,145.0
1992,Tamil Nadu,Tirupathur,Rice,Navarai,53616.22,3829.09,205301.52,1632.2,30.2,23.7,76.5,123.2
1992,Tamil Nadu,Tiruvannamalai,Rice,Kuruvai,52652.11,3247.73,171000.02,1398.5,30.0,25.2,57.2,136.2
1992,Tamil Nadu,Tiruvannamalai,Rice,Samba,23604.64,3456.8,81596.42,420.6,31.8,21.4,41.2,92.4
1992,Tamil Nadu,Tiruvannamalai,Rice,Navarai,43882.2,3024.12,132705.1,413.9,32.6,25.7,71.1,192.0
1992,Tamil Nadu,Salem,Rice,Kuruvai,78153.06,3561.91,278374.27,423.7,35.7,24.7,47.2,117.8
1992,Tamil Nadu,Salem,Rice,Samba,42882.96,3744.32,160567.48,920.4,28.0,21.1,78.8,245.4
1992,Tamil Nadu,Salem,Rice,Navarai,63306.28,3686.99,233409.45,1041.2,32.0,21.1,43.9,111.1
1992,Tamil Nadu,Namakkal,Rice,Kuruvai,7454.02,3570.83,26617.08,1719.8,35.9,25.9,72.7,243.3
1992,Tamil Nadu,Namakkal,Rice,Samba,18079.15,3570.22,64546.57,1271.4,35.8,23.0,48.8,216.0
1992,Tamil Nadu,Namakkal,Rice,Navarai,23012.68,3287.38,75651.4,1684.5,30.9,22.3,93.4,197.4
1992,Tamil Nadu,Dharmapuri,Rice,Kuruvai,37470.85,2789.51,104525.46,1741.1,33.3,20.7,70.0,192.3
1992,Tamil Nadu,Dharmapuri,Rice,Samba,38394.2,3284.64,126111.23,1005.9,28.4,20.2,66.7,107.7
1992,Tamil Nadu,Dharmapuri,Rice,Navarai,64072.0,3241.95,207717.98,738.8,37.6,20.4,97.1,249.1
1992,Tamil Nadu,Krishnagiri,Rice,Kuruvai,36648.68,4698.82,172205.64,502.3,34.2,25.9,51.4,212.7
1992,Tamil Nadu,Krishnagiri,Rice,Samba,43152.39,5317.08,229444.83,1460.2,29.6,22.3,83.1,114.5
1992,Tamil Nadu,Krishnagiri,Rice,Navarai,46511.57,3992.81,185711.84,1098.5,28.1,19.1,61.4,236.7
1992,Tamil Nadu,Erode,Rice,Kuruvai,68299.24,3536.94,241570.31,533.6,32.3,19.2,68.9,189.2
1992,Tamil Nadu,Erode,Rice,Samba,73803.89,3804.02,280751.55,462.9,35.6,21.6,63.5,205.8
1992,Tamil Nadu,Erode,Rice,Navarai,30498.33,3347.81,102102.72,751.4,33.6,21.5,79.4,113.3
1992,Tamil Nadu,Tiruppur,Rice,Kuruvai,20005.66,3365.72,67333.53,450.4,29.8,25.1,56.9,241.1
1992,Tamil Nadu,Tiruppur,Rice,Samba,42785.78,3716.53,159014.65,795.5,31.5,25.3,96.8,230.7
1992,Tamil Nadu,Tiruppur,Rice,Navarai,41310.57,3040.5,125604.81,1227.6,29.9,21.3,91.3,107.3
1992,Tamil Nadu,Coimbatore,Rice,Kuruvai,34524.73,2964.29,102341.29,1570.2,31.3,23.9,86.3,187.8
1992,Tamil Nadu,Coimbatore,Rice,Samba,24750.38,3546.22,87770.33,452.6,29.3,24.4,40.0,145.0
1992,Tamil Nadu,Coimbatore,Rice,Navarai,20411.65,3083.69,62943.21,825.5,30.3,19.0,83.8,244.0
1992,Tamil Nadu,The Nilgiris,Rice,Kuruvai,35542.45,3395.68,120690.94,855.4,35.1,24.7,50.9,136.8
1992,Tamil Nadu,The Nilgiris,Rice,Samba,61077.12,3843.71,234762.93,1226.9,34.6,19.5,72.7,197.7
1992,Tamil Nadu,The Nilgiris,Rice,Navarai,76321.08,3100.76,236653.09,771.5,34.0,21.1,82.9,206.6
1992,Tamil Nadu,Karur,Rice,Kuruvai,74835.21,3250.3,243236.76,1376.1,35.1,22.2,95.3,195.0
1992,Tamil Nadu,Karur,Rice,Samba,65144.46,3526.54,229734.38,883.5,31.4,25.8,91.4,196.2
1992,Tamil Nadu,Karur,Rice,Navarai,41211.92,3157.31,130118.94,628.2,35.9,24.1,63.1,74.5
1992,Tamil Nadu,Dindigul,Rice,Kuruvai,36699.92,4126.95,151458.58,1386.8,36.2,22.8,98.0,79.3
1992,Tamil Nadu,Dindigul,Rice,Samba,16802.68,5364.29,90134.41,1173.8,32.0,19.9,91.9,98.3
1992,Tamil Nadu,Dindigul,Rice,Navarai,54798.13,4747.5,260153.9,750.7,34.2,23.0,90.0,233.1
1992,Tamil Nadu,Theni,Rice,Kuruvai,25147.72,2983.99,75040.64,894.1,34.2,21.3,84.0,142.8
1992,Tamil Nadu,Theni,Rice,Samba,36323.05,3459.75,125668.82,865.4,28.6,21.6,96.7,185.5
1992,Tamil Nadu,Theni,Rice,Navarai,35211.71,2741.35,96527.64,541.9,30.8,20.9,65.9,246.5
1992,Tamil Nadu,Madurai,Rice,Kuruvai,11724.37,3051.05,35771.68,1433.0,35.0,22.0,60.8,141.6
1992,Tamil Nadu,Madurai,Rice,Samba,23677.1,3178.69,75262.26,1319.5,37.7,23.2,44.6,83.6
1992,Tamil Nadu,Madurai,Rice,Navarai,49126.43,2755.24,135355.18,1307.9,30.7,19.1,97.9,115.2
1992,Tamil Nadu,Virudhunagar,Rice,Kuruvai,23874.41,4443.01,106074.15,1612.5,37.5,19.7,49.3,240.1
1992,Tamil Nadu,Virudhunagar,Rice,Samba,48244.11,5052.75,243765.3,1352.2,32.1,19.1,75.0,115.6
1992,Tamil Nadu,Virudhunagar,Rice,Navarai,67664.72,3855.59,260887.46,1341.4,37.8,19.7,40.5,148.0
1992,Tamil Nadu,Ramanathapuram,Rice,Kuruvai,22920.8,3219.16,73785.71,1412.8,28.1,23.1,76.8,184.8
1992,Tamil Nadu,Ramanathapuram,Rice,Samba,18343.82,3677.83,67465.36,1434.2,28.1,20.7,52.9,118.7
1992,Tamil Nadu,Ramanathapuram,Rice,Navarai,59420.48,2972.77,176643.23,1342.0,28.8,25.7,90.3,214.9
1992,Tamil Nadu,Sivaganga,Rice,Kuruvai,50492.34,4973.46,251121.67,1433.1,33.2,19.5,62.3,235.7
1992,Tamil Nadu,Sivaganga,Rice,Samba,31370.57,5245.74,164561.68,1333.0,35.9,22.2,77.8,114.7
1992,Tamil Nadu,Sivaganga,Rice,Navarai,52997.82,4465.44,236658.69,489.6,36.2,21.0,66.6,73.9
1992,Tamil Nadu,Tiruchirappalli,Rice,Kuruvai,74387.52,3391.69,252299.56,1470.2,32.1,23.6,55.6,98.7
1992,Tamil Nadu,Tiruchirappalli,Rice,Samba,54144.89,3798.02,205643.27,1539.8,34.9,19.8,57.4,125.8
1992,Tamil Nadu,Tiruchirappalli,Rice,Navarai,30480.22,3318.66,101153.45,1560.0,35.9,21.2,94.8,241.5
1992,Tamil Nadu,Perambalur,Rice,Kuruvai,70476.6,3360.69,236849.91,949.8,33.5,22.5,51.6,224.6
1992,Tamil Nadu,Perambalur,Rice,Samba,60623.4,4108.12,249047.94,1254.8,29.6,23.7,50.8,194.9
1992,Tamil Nadu,Perambalur,Rice,Navarai,3153.39,3282.28,10350.33,1425.4,33.1,20.1,45.0,73.4
1992,Tamil Nadu,Ariyalur,Rice,Kuruvai,11111.6,3364.66,37386.8,1126.9,34.1,20.7,43.5,140.4
1992,Tamil Nadu,Ariyalur,Rice,Samba,50455.14,3478.09,175487.5,982.1,32.3,22.8,81.8,196.4
1992,Tamil Nadu,Ariyalur,Rice,Navarai,70030.58,3092.95,216600.76,1145.5,29.2,23.2,47.0,130.7
1992,Tamil Nadu,Thanjavur,Rice,Kuruvai,184351.22,3216.69,593000.11,1110.9,32.2,19.1,87.6,82.4
1992,Tamil Nadu,Thanjavur,Rice,Samba,153294.74,3491.5,535228.84,414.0,35.2,22.7,90.2,217.8
1992,Tamil Nadu,Thanjavur,Rice,Navarai,168733.73,2957.57,499042.1,656.8,36.5,25.2,68.0,83.6
1992,Tamil Nadu,Tiruvarur,Rice,Kuruvai,60046.04,4018.56,241298.69,945.2,33.4,25.8,44.0,186.7
1992,Tamil Nadu,Tiruvarur,Rice,Samba,115020.83,4207.52,483952.73,1182.7,31.2,20.5,61.0,137.1
1992,Tamil Nadu,Tiruvarur,Rice,Navarai,158410.66,3544.28,561451.44,1392.3,28.1,20.5,79.7,157.1
1992,Tamil Nadu,Nagapattinam,Rice,Kuruvai,59969.5,3170.54,190135.67,1217.2,35.8,24.3,88.2,163.2
1992,Tamil Nadu,Nagapattinam,Rice,Samba,161337.98,3220.35,519564.3,673.0,36.9,24.2,94.5,206.6
1992,Tamil Nadu,Nagapattinam,Rice,Navarai,136821.01,3014.75,412481.39,619.1,32.7,24.0,56.3,106.4
1992,Tamil Nadu,Mayiladuthurai,Rice,Kuruvai,186175.78,3415.69,635919.02,663.1,28.8,23.9,63.0,217.9
1992,Tamil Nadu,Mayiladuthurai,Rice,Samba,153853.84,3984.94,613098.27,1714.7,34.4,21.3,56.2,104.4
1992,Tamil Nadu,Mayiladuthurai,Rice,Navarai,89695.25,3479.94,312134.26,1540.9,35.8,24.3,51.3,85.9
1992,Tamil Nadu,Pudukkottai,Rice,Kuruvai,22987.39,4025.22,92529.28,1630.9,30.4,22.9,42.3,190.0
1992,Tamil Nadu,Pudukkottai,Rice,Samba,28047.38,5216.28,146303.03,1794.6,36.3,24.9,54.9,173.8
1992,Tamil Nadu,Pudukkottai,Rice,Navarai,28151.22,4528.83,127492.08,1529.3,36.6,26.0,54.5,77.3
1992,Tamil Nadu,Thoothukudi,Rice,Kuruvai,63347.85,3555.68,225244.55,837.9,34.5,20.6,40.9,207.6
1992,Tamil Nadu,Thoothukudi,Rice,Samba,67458.21,4331.92,292223.47,1188.8,34.2,25.1,75.2,174.6
1992,Tamil Nadu,Thoothukudi,Rice,Navarai,57469.57,3481.14,200059.55,720.4,34.0,25.5,95.7,131.5
1992,Tamil Nadu,Tirunelveli,Rice,Kuruvai,53012.19,3913.05,207439.38,1401.1,33.9,19.4,67.3,191.5
1992,Tamil Nadu,Tirunelveli,Rice,Samba,15886.49,4303.89,68373.76,1367.2,35.0,23.5,56.5,98.1
1992,Tamil Nadu,Tirunelveli,Rice,Navarai,57295.71,3557.91,203853.23,1334.9,36.4,20.2,41.1,210.2
1992,Tamil Nadu,Tenkasi,Rice,Kuruvai,76990.85,4276.78,329272.83,1083.9,32.0,20.1,74.4,119.9
1992,Tamil Nadu,Tenkasi,Rice,Samba,30329.2,4404.85,133595.47,444.4,32.2,19.6,76.4,228.6
1992,Tamil Nadu,Tenkasi,Rice,Navarai,69450.76,3883.13,269686.23,675.3,35.4,21.0,88.2,249.5
1992,Tamil Nadu,Kanniyakumari,Rice,Kuruvai,38805.73,3292.31,127760.33,487.4,31.4,19.5,98.5,217.1
1992,Tamil Nadu,Kanniyakumari,Rice,Samba,32691.01,3357.56,109761.9,695.1,30.3,22.3,56.1,88.2
1992,Tamil Nadu,Kanniyakumari,Rice,Navarai,61465.52,3206.2,197071.05,1015.6,30.8,24.6,59.6,123.9
1993,Tamil Nadu,Chennai,Rice,Kuruvai,54897.55,3069.4,168502.43,694.7,36.1,20.0,60.6,225.6
1993,Tamil Nadu,Chennai,Rice,Samba,26286.3,3556.74,93493.42,1525.3,29.4,23.1,70.3,95.9
1993,Tamil Nadu,Chennai,Rice,Navarai,9334.97,3209.78,29963.19,829.0,36.2,19.4,65.1,152.5
1993,Tamil Nadu,Kanchipuram,Rice,Kuruvai,69389.63,4338.97,301079.59,1153.2,36.4,25.9,93.4,136.9
1993,Tamil Nadu,Kanchipuram,Rice,Samba,40927.82,4804.41,196634.16,1573.5,31.6,25.0,64.4,129.1
1993,Tamil Nadu,Kanchipuram,Rice,Navarai,18124.28,4071.48,73792.68,645.7,33.7,23.1,69.4,186.1
1993,Tamil Nadu,Chengalpattu,Rice,Kuruvai,13874.21,3450.28,47869.88,659.4,30.8,20.5,51.0,218.6
1993,Tamil Nadu,Chengalpattu,Rice,Samba,46987.06,3828.6,179894.54,924.4,36.0,21.6,45.2,170.2
1993,Tamil Nadu,Chengalpattu,Rice,Navarai,54802.88,2968.96,162707.28,705.5,36.7,20.7,55.8,70.1
1993,Tamil Nadu,Thiruvallur,Rice,Kuruvai,14707.74,4846.85,71286.14,891.7,28.9,22.4,95.2,77.2
1993,Tamil Nadu,Thiruvallur,Rice,Samba,72949.46,4909.88,358173.13,1052.8,35.6,20.1,69.2,147.4
1993,Tamil Nadu,Thiruvallur,Rice,Navarai,33635.66,4762.76,160198.5,639.0,28.3,20.4,60.4,161.9
1993,Tamil Nadu,Cuddalore,Rice,Kuruvai,6868.71,4212.46,28934.19,1171.6,32.4,24.9,49.6,74.5
1993,Tamil Nadu,Cuddalore,Rice,Samba,58794.07,4242.37,249426.16,1251.6,30.8,20.2,62.8,214.3
1993,Tamil Nadu,Cuddalore,Rice,Navarai,62503.4,3605.5,225355.96,1348.4,33.7,25.5,63.2,81.9
1993,Tamil Nadu,Viluppuram,Rice,Kuruvai,21050.77,3086.09,64964.61,442.1,37.6,23.7,96.0,117.8
1993,Tamil Nadu,Viluppuram,Rice,Samba,68304.41,3523.45,240667.39,1638.8,35.4,20.9,56.9,243.4
1993,Tamil Nadu,Viluppuram,Rice,Navarai,50947.09,3069.63,156388.9,836.6,31.4,19.6,66.6,117.0
1993,Tamil Nadu,Kallakurichi,Rice,Kuruvai,31683.19,3971.2,125820.16,486.5,28.9,20.1,75.7,97.1
1993,Tamil Nadu,Kallakurichi,Rice,Samba,21992.71,3951.81,86910.98,1326.7,35.5,24.3,74.7,232.8
1993,Tamil Nadu,Kallakurichi,Rice,Navarai,3529.6,3096.56,10929.64,1328.9,32.1,21.8,93.1,231.2
1993,Tamil Nadu,Vellore,Rice,Kuruvai,17676.96,4452.6,78708.48,879.0,32.3,24.8,47.2,202.3
1993,Tamil Nadu,Vellore,Rice,Samba,26095.54,5112.82,133421.79,1007.4,29.6,19.8,72.8,232.4
1993,Tamil Nadu,Vellore,Rice,Navarai,74729.73,4753.78,355248.41,1193.2,34.6,25.3,64.0,128.8
1993,Tamil Nadu,Ranipet,Rice,Kuruvai,47418.02,3106.07,147283.51,566.2,37.8,20.5,44.0,177.1
1993,Tamil Nadu,Ranipet,Rice,Samba,43986.47,2937.73,129220.57,641.5,33.7,21.1,96.3,217.4
1993,Tamil Nadu,Ranipet,Rice,Navarai,36205.01,2984.25,108044.8,470.5,28.5,23.8,67.5,110.8
1993,Tamil Nadu,Tirupathur,Rice,Kuruvai,66413.52,4123.37,273847.81,1068.3,31.5,21.5,88.3,129.1
1993,Tamil Nadu,Tirupathur,Rice,Samba,40124.17,4460.82,178986.77,709.7,31.8,24.7,89.4,139.2
1993,Tamil Nadu,Tirupathur,Rice,Navarai,12135.57,4399.45,53389.82,1357.4,33.3,19.2,68.5,143.4
1993,Tamil Nadu,Tiruvannamalai,Rice,Kuruvai,58036.0,3197.97,185597.57,984.7,29.2,23.3,96.3,189.1
1993,Tamil Nadu,Tiruvannamalai,Rice,Samba,34047.0,3643.06,124035.22,1540.5,34.1,21.6,55.3,89.1
1993,Tamil Nadu,Tiruvannamalai,Rice,Navarai,53678.31,3047.68,163594.45,953.4,29.8,20.1,89.6,77.5
1993,Tamil Nadu,Salem,Rice,Kuruvai,20816.31,3578.88,74499.01,1424.1,37.6,20.5,93.2,238.2
1993,Tamil Nadu,Salem,Rice,Samba,34047.22,4342.65,147855.13,1143.8,34.8,22.0,83.9,218.4
1993,Tamil Nadu,Salem,Rice,Navarai,68039.27,3575.76,243291.92,930.7,37.2,20.8,90.7,157.1
1993,Tamil Nadu,Namakkal,Rice,Kuruvai,6023.74,3752.78,22605.82,408.9,37.8,25.8,63.7,201.1
1993,Tamil Nadu,Namakkal,Rice,Samba,75900.23,4422.36,335658.35,1496.6,30.7,25.9,41.5,178.6
1993,Tamil Nadu,Namakkal,Rice,Navarai,75266.79,3410.61,256705.85,1271.9,30.2,21.2,72.8,145.1
1993,Tamil Nadu,Dharmapuri,Rice,Kuruvai,72143.28,2967.82,214108.03,950.3,29.0,19.1,79.7,178.4
1993,Tamil Nadu,Dharmapuri,Rice,Samba,67290.93,3627.05,244067.78,589.6,30.3,25.1,95.6,145.5
1993,Tamil Nadu,Dharmapuri,Rice,Navarai,33252.92,2983.96,99225.26,1216.6,28.1,24.5,58.4,77.2
1993,Tamil Nadu,Krishnagiri,Rice,Kuruvai,24193.42,4122.82,99745.19,780.1,37.0,21.6,73.0,79.1
1993,Tamil Nadu,Krishnagiri,Rice,Samba,20272.53,4603.76,93329.92,1544.2,37.3,19.7,67.0,130.7
1993,Tamil Nadu,Krishnagiri,Rice,Navarai,60940.06,3543.61,215948.11,1089.5,32.4,21.3,63.7,165.4
1993,Tamil Nadu,Erode,Rice,Kuruvai,14850.29,3184.36,47288.75,775.4,31.6,21.9,80.8,80.2
1993,Tamil Nadu,Erode,Rice,Samba,17894.52,3594.61,64323.79,763.8,36.9,25.3,57.8,111.4
1993,Tamil Nadu,Erode,Rice,Navarai,66606.98,3238.24,215689.46,1554.1,32.0,20.1,84.3,134.9
1993,Tamil Nadu,Tiruppur,Rice,Kuruvai,15027.52,4316.21,64861.91,1768.2,35.9,23.6,74.7,225.9
1993,Tamil Nadu,Tiruppur,Rice,Samba,34661.67,4648.08,161110.31,862.4,33.6,25.0,52.1,238.2
1993,Tamil Nadu,Tiruppur,Rice,Navarai,63022.79,3886.28,244923.99,1545.7,28.4,25.2,99.5,122.9
1993,Tamil Nadu,Coimbatore,Rice,Kuruvai,10918.88,3366.5,36758.38,1770.8,34.7,24.9,59.5,191.8
1993,Tamil Nadu,Coimbatore,Rice,Samba,47302.66,3731.43,176506.44,786.3,35.7,20.6,81.5,112.0
1993,Tamil Nadu,Coimbatore,Rice,Navarai,7615.63,2930.14,22314.86,1248.4,36.5,19.3,84.0,131.4
1993,Tamil Nadu,The Nilgiris,Rice,Kuruvai,4053.55,3970.16,16093.24,762.0,28.3,23.4,65.6,168.7
1993,Tamil Nadu,The Nilgiris,Rice,Samba,77328.31,3976.51,307496.94,1646.5,33.8,22.9,70.0,82.5
1993,Tamil Nadu,The Nilgiris,Rice,Navarai,73629.64,3559.06,262052.51,600.6,35.1,21.1,71.5,195.6
1993,Tamil Nadu,Karur,Rice,Kuruvai,75836.2,4826.99,366060.42,401.6,30.7,20.5,79.7,184.1
1993,Tamil Nadu,Karur,Rice,Samba,27911.84,4928.34,137559.07,1179.2,31.4,19.9,45.7,219.7
1993,Tamil Nadu,Karur,Rice,Navarai,33956.1,4281.93,145397.55,1491.7,29.2,19.0,82.7,134.2
1993,Tamil Nadu,Dindigul,Rice,Kuruvai,76737.64,3209.55,246293.64,1120.2,28.9,22.8,62.8,179.3
1993,Tamil Nadu,Dindigul,Rice,Samba,27248.72,3514.97,95778.47,647.7,37.9,22.1,71.9,227.3
1993,Tamil Nadu,Dindigul,Rice,Navarai,28174.46,3369.09,94922.37,963.8,34.7,23.8,58.9,94.0
1993,Tamil Nadu,Theni,Rice,Kuruvai,56947.09,4049.93,230631.45,1622.0,33.0,24.1,77.2,103.6
1993,Tamil Nadu,Theni,Rice,Samba,50517.16,4636.96,234245.93,674.7,29.3,25.7,46.5,156.1
1993,Tamil Nadu,Theni,Rice,Navarai,7391.07,3561.44,26322.83,1219.8,33.4,20.6,78.3,217.6
1993,Tamil Nadu,Madurai,Rice,Kuruvai,26698.36,3062.16,81754.65,1657.1,36.1,23.1,83.8,135.7
1993,Tamil Nadu,Madurai,Rice,Samba,57033.85,3342.26,190622.02,902.1,37.1,19.1,58.9,80.2
1993,Tamil Nadu,Madurai,Rice,Navarai,55026.04,2765.65,152182.65,1458.8,32.5,21.9,96.1,115.2
1993,Tamil Nadu,Virudhunagar,Rice,Kuruvai,7776.83,3173.16,24677.09,1108.3,29.6,23.6,99.9,151.3
1993,Tamil Nadu,Virudhunagar,Rice,Samba,71012.07,3431.98,243711.68,942.2,34.6,22.1,78.9,81.1
1993,Tamil Nadu,Virudhunagar,Rice,Navarai,76501.58,2985.36,228384.41,1068.4,34.0,23.1,64.1,130.9
1993,Tamil Nadu,Ramanathapuram,Rice,Kuruvai,19079.98,3004.13,57318.77,1173.3,34.0,25.1,74.6,132.2
1993,Tamil Nadu,Ramanathapuram,Rice,Samba,46570.49,3688.3,171765.93,954.8,31.0,20.0,49.1,147.9
1993,Tamil Nadu,Ramanathapuram,Rice,Navarai,61145.29,3276.47,200340.96,1559.8,28.8,22.3,77.8,219.2
1993,Tamil Nadu,Sivaganga,Rice,Kuruvai,70385.29,4536.32,319290.53,648.0,35.2,19.3,64.3,162.9
1993,Tamil Nadu,Sivaganga,Rice,Samba,40058.4,5409.65,216701.79,1730.7,28.2,25.9,45.2,216.6
1993,Tamil Nadu,Sivaganga,Rice,Navarai,52584.66,4164.42,218984.47,476.4,34.0,25.3,63.0,108.9
1993,Tamil Nadu,Tiruchirappalli,Rice,Kuruvai,48276.04,3499.09,168922.33,1519.7,33.5,24.8,77.9,211.2
1993,Tamil Nadu,Tiruchirappalli,Rice,Samba,44665.76,4201.14,187647.32,708.7,34.3,23.0,51.1,80.7
1993,Tamil Nadu,Tiruchirappalli,Rice,Navarai,20461.49,3694.98,75604.87,512.1,32.4,20.1,51.1,106.4
1993,Tamil Nadu,Perambalur,Rice,Kuruvai,40213.66,3410.26,137139.2,1574.8,29.5,22.5,43.7,82.8
1993,Tamil Nadu,Perambalur,Rice,Samba,45956.27,4314.13,198261.39,468.2,29.0,19.3,51.1,167.4
1993,Tamil Nadu,Perambalur,Rice,Navarai,67846.73,3694.21,250640.0,508.1,29.7,19.9,47.4,163.3
1993,Tamil Nadu,Ariyalur,Rice,Kuruvai,76071.51,3235.15,246103.0,935.0,33.5,19.5,40.3,190.7
1993,Tamil Nadu,Ariyalur,Rice,Samba,34989.11,3556.88,124452.11,869.5,29.8,19.7,97.4,177.9
1993,Tamil Nadu,Ariyalur,Rice,Navarai,21243.15,3068.78,65190.56,650.6,36.0,23.7,72.8,155.5
1993,Tamil Nadu,Thanjavur,Rice,Kuruvai,167363.87,4665.33,780807.43,736.9,36.7,24.8,53.5,141.9
1993,Tamil Nadu,Thanjavur,Rice,Samba,169873.7,5504.63,935091.81,1423.2,32.2,23.0,90.0,214.7
1993,Tamil Nadu,Thanjavur,Rice,Navarai,70998.11,4616.54,327765.44,1168.0,32.0,22.6,99.8,94.3
1993,Tamil Nadu,Tiruvarur,Rice,Kuruvai,192390.97,4365.22,839828.29,1669.9,37.9,20.5,61.3,190.5
